AgeMonths,RelativeDeviation,FeedsStdDev,PctDaysOutOfRange,Label
14,-1.10303,0.905676,0.707516,Warning
11,0.820504,0,0.368552,Normal
7,-3.08325,1.15512,0.699123,Warning
19,-3,0.388921,0.507899,Normal
12,-3,0.394449,0.733994,Warning
4,-0.00153481,0,0.0640459,Normal
18,-0.303119,0.0410642,0.592539,Normal
9,-2.0104,0.869229,0.721822,Warning
13,0.679553,0.70682,0.257115,Warning
5,0.856767,0.669418,0.314051,Warning
4,-1.01923,0.65391,1,Warning
2,0.313772,0.283251,0.173676,Normal
1,-0.140582,0.199361,0.101709,Normal
17,-0.225813,0.758483,0.330082,Normal
15,0.300014,0.648102,0.578079,Normal
16,0.423698,0.634753,0.398499,Normal
0,0.382714,0.254938,0.487735,Normal
19,-3,1.04074,1,Critical
19,1.76009,0.727995,0.612928,Critical
10,0.358747,0.590559,0.0168248,Normal
7,4.17083,0.824825,0.716098,Warning
1,-1.36278,0.860328,0.962309,Warning
19,-0.101969,0.953411,0.404668,Normal
7,0.01575,1.28394,0.431951,Normal
16,0.964729,1.17041,0.00232529,Normal
9,-0.485469,0.242627,0,Normal
17,-0.0133352,0,0,Normal
12,-0.375948,1.07422,0,Normal
10,-0.372986,0.659256,0.346708,Normal
8,2.44239,0.903086,1,Critical
20,1.24059,0.47967,0.898274,Warning
21,0.510477,0.924188,0.310493,Normal
10,3.00023,0.506355,0.547356,Warning
3,0.684218,0.820071,0.523589,Normal
16,0.86044,0,0.204985,Normal
11,2.12675,0,1,Critical
12,-1.6881,0.237155,0.278517,Normal
15,-1.32363,0.92978,0.972552,Critical
10,0.281547,0.804862,0.281258,Normal
22,0.377656,0.687247,0.0274153,Normal
10,1.24215,0.391421,1,Critical
4,-3.73184,0.437366,0.563754,Warning
23,1.06132,0.512963,0.714631,Warning
7,0.89142,0.716915,0.233743,Normal
2,3.46554,0.332235,0.383478,Normal
5,-0.591445,0.459632,0.270543,Normal
7,0.181244,1.0052,0.394134,Normal
9,0.232432,0.663372,0.106604,Normal
12,-0.98418,0.195139,0,Normal
23,0.838247,0.641412,0.175365,Normal
2,-0.397402,0.401992,0,Normal
18,0.56727,0,0.504861,Normal
9,0.192761,1.16218,0,Normal
11,0.544158,0.505883,0.390828,Normal
13,0.535469,0.365758,0,Normal
18,-0.4888,0,0.244709,Normal
5,0.60425,1.12224,0.515885,Normal
20,-0.82959,1.24417,0.211516,Normal
10,-2.92847,0.440605,0.763797,Warning
18,-0.257524,0.4305,0.64511,Normal
22,-0.350422,0.945265,0.326034,Normal
7,0.235364,0.307673,0.110897,Normal
4,1.33001,1.22983,0.416172,Normal
18,-0.130964,0.775039,0.183777,Normal
18,-0.749979,0.313371,0.329242,Normal
18,2.50693,1.01563,0.847914,Warning
23,1.03749,1.13868,0.736652,Warning
19,0.170554,0.722458,0.375324,Normal
8,0.65744,0.481669,0.136048,Normal
21,-1.47595,0.439188,1,Critical
17,-3,0.821348,1,Critical
22,0.0123193,0.960943,0.260646,Normal
14,-0.527538,1.05145,0.649872,Warning
19,2.93897,0.464073,0.81847,Warning
0,-0.393603,0.268186,0.290783,Warning
9,-1.21996,0.720612,0.974404,Critical
0,-0.364559,0.565617,0.633826,Normal
22,0.287059,0.343858,0,Normal
8,-0.386033,1.0066,0.555998,Normal
12,-3,0.544365,0.300299,Normal
7,-0.413185,1.16137,0,Normal
17,0.332289,0.490125,0,Normal
4,-0.144457,0.478128,0,Normal
22,-0.421655,1.88357,0.279419,Normal
1,1.90341,0.884416,0.83903,Warning
23,2.21081,0,0.431907,Normal
5,2.70737,0.823928,0.95416,Critical
21,-2.05549,0.42247,0.607891,Warning
8,1.74146,0.764645,0.93512,Critical
17,-0.519808,0.365118,0,Normal
11,-1.41607,0.769574,1,Critical
16,1.02737,1.20273,1,Warning
14,-0.100888,0.373346,0.483762,Normal
20,-1.31715,0.582034,0.797555,Warning
3,0.699069,1.02759,0.630444,Warning
8,0.410062,1.17139,0.484472,Normal
12,-0.414792,0.440237,0,Normal
19,-2.79246,0.183101,0.517033,Normal
20,1.02206,0.400387,1,Warning
11,1.67416,0.000176985,1,Critical
13,0.00632797,0.0481773,0.555764,Normal
16,-2.7429,0.75513,0.860544,Warning
8,-1.46677,0.446812,0.938108,Critical
8,0.658669,1.08674,0.0986707,Normal
2,0.944033,0.134564,0,Normal
2,3.12997,0.715525,0.963434,Critical
5,3.40953,0.768187,0.589452,Normal
10,-2.84301,0,0.58669,Normal
20,0.685799,0.349422,0.298103,Normal
0,0.716452,0.734218,0.290335,Normal
16,0.0784034,0.956652,0.24143,Normal
23,0.00625925,1.29742,0.443284,Normal
23,-1.31373,0.811576,0.968916,Critical
7,2.87369,0.819414,0.656884,Warning
16,0.596128,0.948407,0,Normal
7,-1.14311,0.615313,1,Warning
11,0.0690691,0.760709,0.11288,Normal
0,0.611932,1.20364,0,Normal
6,-1.27516,0.45673,0.539003,Normal
16,0.0134475,0.70916,0.222385,Normal
0,-0.615046,0.0815017,0.165768,Normal
21,0.102994,0.740571,0.501722,Normal
17,-3,0,0.561562,Normal
18,0.142865,0.318114,0.501247,Normal
23,-0.764394,0,0.185983,Normal
13,1.27199,0.426523,0.670075,Warning
11,2.6043,0.190828,0.843581,Warning
5,0.727937,0.172762,0.50447,Normal
14,-3,0.899426,1,Critical
16,-3,0.605226,1,Critical
15,0.101512,0.711989,0.254836,Normal
18,-2.26091,0.242215,0.782787,Warning
17,-2.4971,0.386827,0.652628,Warning
23,-0.479167,0.597586,0,Normal
13,0.720489,1.32794,0,Normal
21,-0.212972,0.515976,0.291576,Normal
16,-0.751798,0.255252,0.266861,Normal
23,-0.360738,0.406127,0.578194,Normal
12,3.02903,0.718731,1,Critical
6,-0.688989,1.48624,0.164697,Normal
15,0.287076,0.362436,0.257847,Normal
16,0.907142,1.4629,0.308029,Normal
19,0.365927,0.333867,0.143715,Normal
8,-0.435543,0.854417,0,Normal
4,2.38228,0.747378,0.595764,Normal
5,-2.31919,1.48114,0.607473,Warning
8,0.795509,0.627344,0.143451,Normal
6,2.6387,0,1,Critical
0,0.264332,1.15089,0.457393,Normal
14,2.7723,0,0.349759,Normal
13,0.732987,0.619102,0.611874,Warning
19,2.6482,0.424421,1,Critical
19,0.813538,0.983981,0.435335,Normal
17,-1.69659,0.178806,0.546465,Normal
15,0.381738,0.981566,0.630165,Normal
19,-0.406848,0.760201,0.362775,Normal
16,2.55909,0.282479,0.776399,Warning
19,-0.662369,1.0457,0.176974,Normal
12,0.34704,0.638601,0.426395,Normal
16,1.11103,0,0.70569,Warning
9,2.86274,0.35133,0.792665,Warning
18,-2.46891,0.0769704,0.353697,Normal
19,-0.120193,0.973541,0.366938,Normal
10,1.51086,0.155012,0.157815,Normal
22,-2.93313,0,0.979,Critical
15,-0.788009,0.705783,0,Normal
15,0.181399,0.518233,0.411451,Normal
5,1.38948,1.23864,0.836154,Warning
9,0.712279,0.559804,0.020827,Normal
2,2.37336,0.884878,0.517247,Normal
22,3.31692,0.775303,0.769613,Warning
10,0.994608,0.318107,0.619237,Warning
9,-0.669324,0.543432,0.417251,Normal
22,0.302903,0.978352,0,Normal
1,2.42086,0.520908,0.616417,Warning
13,-0.77538,0,0.0900234,Normal
21,0.73653,0.373575,0.142263,Normal
18,0.580234,0.343433,0,Normal
11,0.298662,0,0.148527,Normal
6,-0.26142,0.396438,0.155521,Normal
8,-3.17094,0.826532,0.838427,Warning
18,-0.075677,0.229772,0,Normal
0,-0.541505,0.8586,0.324053,Normal
2,2.44575,0,1,Critical
21,2.63373,1.49527,1,Critical
12,0.909786,0.918704,0.59283,Normal
8,0.0853842,1.25653,0.149345,Normal
7,1.04155,0.617784,0.706554,Warning
13,3.50669,0.0531347,0.749544,Warning
1,-0.134962,0.108538,0.177383,Normal
3,0.531455,0,0.520388,Normal
19,0.717257,0.810409,0.424065,Normal
13,-1.91755,1.20678,1,Critical
20,-0.25923,0,0.22636,Normal
8,-0.859185,0.106995,0.162516,Normal
1,3.41079,0.704018,0.514679,Normal
2,0.585926,1.05055,0.0893949,Normal
4,0.308115,0.460636,0.10997,Normal
8,-0.700308,1.55591,0.421275,Normal
9,2.95917,0.606022,0.846091,Warning
1,-0.546912,0.787275,0.588073,Normal
21,-3,1.0606,0.616565,Warning
19,0.0900159,0.828308,0.109274,Normal
15,-0.670888,1.07381,0.593947,Normal
0,3.8612,0.448591,0.493949,Normal
4,-3.50368,0.599378,0.740919,Normal
14,0.725375,0.650172,0.588937,Normal
20,0.864872,1.33146,0.0246537,Normal
16,0.698812,0.849298,0.471064,Normal
10,2.85304,0.522505,0.354339,Normal
11,-0.331788,0.767869,0.238473,Normal
21,-0.224481,0.914821,0.298667,Normal
13,0.231819,1.47607,0,Normal
12,2.21547,0.798532,0.716511,Warning
16,-0.430474,0.562878,0,Normal
13,1.55124,0.611682,0.925015,Critical
12,-2.38134,1.53172,0.791709,Warning
9,2.67528,0.665766,0.689039,Warning
21,2.16829,0,0.391857,Normal
20,0.539939,0.151549,0.173289,Normal
12,-3,1.20821,0.597747,Normal
0,0.0612028,0.0280251,0,Normal
20,3.26151,0.343587,0.861014,Warning
6,2.88641,1.08378,0.79757,Warning
0,-2.9168,0.0660379,0.667947,Warning
17,0.324933,0.594818,0.123739,Normal
10,-0.187,0.350823,0.0956645,Normal
1,-0.138052,0.61426,0.311386,Normal
5,0.236138,0.556684,0.142345,Normal
22,0.624241,0.321355,0.596225,Normal
11,2.59571,1.12161,0.343363,Normal
2,3.25189,0.677689,0.928614,Critical
3,0.238347,0.0840063,0.157179,Normal
12,-2.65699,0.345385,0.494586,Normal
7,-0.437227,0.66083,0,Normal
19,-1.2396,1.51508,0.939295,Critical
6,-1.72726,0.979549,0.589878,Normal
20,-3,0.136601,0.707738,Warning
22,0.88461,0.977115,0.050077,Normal
12,-0.521638,1.089,0,Normal
6,0.87038,0.417634,0,Normal
19,3.41489,0.898366,1,Critical
15,-0.584769,0.310428,0,Normal
1,-0.594993,0.375095,0.268809,Warning
8,-1.7081,0.905072,0.603157,Warning
16,-0.365641,0.803305,0.0368914,Normal
13,-0.723808,0.0215919,0.21976,Normal
13,-0.0996316,0.733855,0,Normal
8,-2.25017,0.644149,0.529152,Normal
21,-2.03815,1.20735,1,Critical
8,0.0757501,0.410765,0.542982,Normal
6,-0.641835,0.057968,0.196476,Normal
17,-1.7103,0.385803,0.556974,Normal
22,-2.4439,1.29664,0.814426,Warning
19,-1.22968,0.79993,0.617741,Warning
11,1.04916,0.151554,1,Warning
15,-3,0.343058,0.454112,Normal
22,2.62864,0.254149,0.454527,Normal
4,2.70465,0.334696,0.848419,Warning
16,2.62089,1.10357,0.552247,Normal
23,0.354273,0.933362,0,Normal
2,0.326721,0.133544,0.277503,Normal
20,2.48955,0.516517,0.336552,Normal
13,-3,0.740168,0.754935,Warning
3,-3.01315,0,1,Critical
17,2.18014,0.620578,1,Critical
3,-2.94936,0.348352,0.752287,Warning
2,0.482406,0.420395,0.739419,Warning
16,2.75299,0.208879,0.661236,Warning
13,2.36986,0.284175,0.701257,Warning
17,1.96033,0.390856,0.9208,Critical
20,-0.247383,0.685252,0.298843,Normal
18,-0.611739,0.64262,0.666751,Warning
22,0.549162,0.209159,0.841052,Warning
8,0.593346,1.33439,0.449472,Normal
7,0.216565,0.677247,0.441167,Normal
16,0.146364,0.875582,0,Normal
3,0.390227,1.26691,0.119508,Normal
9,-0.620069,1.10175,0.439157,Normal
21,-2.47376,0.0333826,0.75451,Warning
3,-0.127149,0.708897,0,Normal
19,-0.265223,0.47116,0.161399,Normal
13,-3,0.924263,0.0703634,Normal
9,-1.30425,0.573202,0.751445,Warning
18,-2.26523,0.836193,0.0550899,Normal
12,-0.26639,0.632677,0.203426,Normal
12,3.51867,0.462785,0.68729,Warning
0,2.26366,0.876952,0.669078,Warning
8,1.92718,0.354261,1,Critical
6,-1.30915,0,0.540181,Normal
5,2.74501,0.663563,1,Critical
13,-1.01164,0,0.604448,Warning
23,3.5454,0.554655,0.83963,Warning
9,0.185215,1.04481,0.279613,Normal
16,0.0684845,0.0829676,0.0376935,Normal
13,-1.12913,0.264256,1,Warning
3,0.13208,0.806332,0.609255,Normal
21,3.7509,0.226522,0.704066,Warning
14,2.8445,0.643013,0.449442,Normal
9,-3,0.654079,0.501834,Normal
21,0.730966,0.42653,0.11778,Normal
4,-3.42721,0.443336,0.83054,Warning
21,-0.442418,0.592897,0.412419,Normal
23,1.45169,0.21408,1,Critical
20,2.13599,0.389564,0.892547,Warning
23,1.30795,0.262532,0.498368,Normal
4,0.791098,0.0229849,0.0933321,Normal
21,0.895537,0.765894,0.444809,Normal
14,0.296413,1.43014,0.188453,Normal
23,1.95299,0.0499929,0.795372,Warning
5,2.32451,0.387452,0.803287,Warning
1,-0.0351823,1.455,0.14144,Normal
0,-0.576649,0.603797,0,Normal
20,0.317716,0.650098,0.395724,Normal
10,-0.518759,0,0.00379126,Normal
22,0.408617,0.390546,0.284074,Normal
6,1.256,1.03881,0.846929,Warning
9,-2.84374,0.666823,0.0853578,Normal
17,-1.40489,0.818234,0.620874,Warning
15,-0.0695457,0.461853,0.35092,Normal
3,2.31916,0,1,Critical
3,0.561575,0.816791,0.374716,Normal
21,0.336524,0.969042,0.569793,Normal
2,-0.821061,0,0.361384,Normal
4,-2.12127,1.00469,0.788491,Warning
14,1.36274,1.04323,0.810297,Warning
6,2.12466,0.202813,0.555259,Normal
21,0.208878,0.574647,0.397439,Normal
13,1.75745,0.381685,0.880411,Warning
7,0.192392,0.899716,0,Normal
5,-0.807016,0.826315,0.400097,Normal
16,-2.13256,0.96948,1,Critical
10,2.27865,0.564049,0.748897,Warning
4,0.785629,1.02364,0.224123,Normal
21,-2.66382,0.478505,0.578393,Normal
12,0.0423965,0.323299,0.0875966,Normal
22,2.20183,0.507741,0.844164,Warning
18,-1.8489,0.404086,0.885311,Warning
11,2.26644,1.19257,0.606717,Warning
1,-0.230832,0,0.412731,Normal
12,0.787095,1.00195,0.492599,Normal
21,-1.92777,0.578426,0.412077,Normal
5,0.0290217,0.463609,0.331719,Normal
10,-0.385721,0.487726,0.200966,Normal
22,0.269163,0.322412,0.449266,Normal
23,-0.238634,0.640135,0.147715,Normal
15,0.112717,0.325165,0.229899,Normal
2,-3.40257,1.16743,0.564318,Normal
1,1.66148,0,1,Critical
14,0.227915,0.508351,0.396173,Normal
3,-1.01917,0.435025,0.74305,Warning
8,-1.13356,0.165004,0.457326,Normal
9,0.616929,0.427077,0.164366,Normal
17,-0.62166,0.825647,0.186987,Normal
11,-0.131368,0.343112,0.545443,Normal
6,0.901853,0.768347,0.192132,Normal
19,0.142752,0.495633,0.589525,Normal
7,-0.21182,0.440482,0.691037,Normal
14,-2.92112,0.542107,1,Critical
22,0.933805,0.700203,0.22261,Normal
9,-0.272496,0.622276,0.420754,Normal
8,4.40172,0.554391,0.708016,Warning
1,-0.108582,0.265359,0.456436,Normal
12,1.05012,0.442931,0.711451,Normal
19,0.0453536,1.14835,0.182928,Normal
10,1.93958,0.903042,0.596011,Normal
16,-0.440649,0.331067,0.252318,Normal
23,-0.176329,0.938863,0.242688,Normal
10,-0.937027,0.729803,0.0733796,Normal
9,0.667759,0.527115,0.194418,Normal
14,-0.830121,0.753785,0.62325,Warning
17,-1.09909,0.339474,1,Warning
7,-0.468914,0.755332,0,Normal
11,1.34563,0.72573,1,Critical
10,-0.299551,1.23849,0.2068,Normal
6,-0.529145,0.624175,0.0823859,Normal
10,1.07822,0.479309,1,Warning
23,-0.524206,0.702548,0.0621849,Normal
23,1.33027,0.738685,0.530234,Normal
23,-0.896573,0.847453,0.0650422,Normal
8,-0.951965,1.37838,0.0700597,Normal
10,-0.817127,0.896564,0,Normal
2,-2.31613,1.05736,0.824797,Normal
8,0.531498,0,0.612446,Warning
3,0.354627,0.796288,0.149784,Normal
3,0.789605,0.668811,0.267276,Normal
3,-0.683478,1.09648,0.486286,Normal
9,-2.77391,0.596565,0.954256,Critical
23,-0.772846,0.324044,0.489126,Normal
9,0.302405,0.624287,0.0386614,Normal
9,-0.746583,0.766484,0.412805,Normal
2,-2.22019,1.2255,0.822603,Warning
5,0.210826,0.865864,0.248109,Normal
15,-0.255556,0.553708,0.081862,Normal
16,-0.110601,1.06227,0.636923,Normal
22,1.81775,0.873397,0.960585,Critical
10,-2.77682,0.676295,0.687652,Warning
17,-0.557577,0.505139,0.56317,Normal
12,-2.29278,1.11418,0.526532,Normal
21,2.51179,0.957824,0.459989,Warning
23,0.0505613,0.181916,0.127235,Normal
5,3.19494,0.916721,0.491054,Warning
13,0.403616,0.697298,0.438722,Normal
3,-0.882366,0.254737,0.162923,Normal
13,0.0239595,0.200262,0.698147,Normal
6,-0.165964,0.477185,0.28632,Normal
10,-2.46697,0.802007,0.753876,Warning
10,-0.112843,0,0.366823,Normal
22,0.587429,0.0498075,0.120785,Normal
12,-0.656557,0.223815,0.145643,Normal
9,0.404962,0.00133703,0.824183,Warning
1,0.877029,0.273709,0,Normal
7,0.00659969,0.501135,0.349063,Normal
21,-2.15402,1.37112,0.603586,Warning
8,1.24705,0.852247,0.469721,Normal
10,0.871664,0,0,Normal
16,2.88204,0.432853,1,Critical
12,0.157194,0.371323,0.329086,Normal
5,-1.09634,0.655236,0.591978,Normal
15,-0.0276314,0.274987,0.0468468,Normal
20,-2.58943,1.29812,1,Critical
22,-0.0745319,0.648125,0.3232,Normal
2,-0.360547,0.220106,0.338751,Normal
13,0.170507,0.170128,0,Normal
17,-0.764007,0.202323,0.28688,Normal
23,0.0948494,0.22501,0,Normal
11,-0.463144,0.298455,0.0562706,Warning
3,-1.9225,0.694357,0.815342,Warning
1,-0.355956,0.960682,0.675848,Normal
8,-0.107087,0.878805,0.302871,Normal
7,2.4782,0.226427,1,Critical
20,-1.08182,0.422345,0.52109,Normal
12,0.46414,0.675502,0.555982,Normal
8,-1.49821,0.866782,0.719695,Warning
1,-3.07928,0.471357,1,Critical
2,2.49973,0.749229,0.528804,Normal
9,-0.846293,0.413614,0.209295,Normal
13,0.150931,0.549682,0.687201,Normal
7,-0.0465071,0.425819,0,Normal
11,0.520696,0.549663,0.331533,Normal
21,-2.31869,0.390426,0.52614,Normal
1,0.899254,0.357266,0.179104,Normal
6,-0.392004,0.264532,0.154974,Normal
13,-0.043306,1.50823,0.317988,Normal
1,1.98034,0.739594,0.524689,Normal
6,-0.463744,0.601383,0.347202,Normal
9,-0.171654,0.0271856,0,Normal
16,1.40965,0.582691,0.53358,Normal
19,0.226484,0.447373,0.562861,Normal
11,-0.897461,0.535771,0.38281,Normal
7,0.686091,1.05061,0.430249,Normal
4,-0.808815,0.877659,0.0631797,Normal
17,-0.0973925,0.779701,0.425537,Normal
0,0.725133,0,0.145836,Normal
13,1.75003,0.25612,1,Critical
4,2.31601,0,0.64458,Warning
0,1.24918,0.408335,0.626893,Warning
13,-0.504884,1.46222,0.46395,Normal
21,0.791194,0.32084,0.0254671,Normal
12,-3,0.560929,0.642825,Warning
0,0.73604,0.0608118,0.577049,Normal
22,-0.123699,1.37392,0,Normal
17,-3,0.19866,0.957645,Critical
11,2.7499,0.652581,0.956885,Critical
9,0.267258,0.76888,0.680044,Normal
5,0.692939,0.705889,0.315289,Normal
18,-0.576372,0.638558,0,Normal
8,0.825508,0.768228,0,Normal
22,-0.775876,0.461988,0,Normal
21,0.0870394,1.24815,0,Normal
14,4.41162,1.31952,0.554904,Normal
4,-1.60698,0.227251,0.502746,Normal
2,0.939942,0.708275,0.248977,Normal
18,-0.357915,0.114485,0.299573,Normal
3,2.42763,0.866371,0.341043,Normal
10,1.05848,0,0.580106,Normal
6,-0.802288,0.357847,0.598624,Normal
4,-1.40495,0.617018,0.894737,Warning
7,-0.122966,0.973792,1,Normal
15,-0.0238201,0.641897,0.368061,Normal
7,-0.375742,0.278981,0,Normal
23,-2.1783,0.663199,0.851822,Warning
8,0.932889,0.0319359,0.402214,Normal
8,2.57768,0.528634,0.979057,Critical
8,2.00393,0.928197,0.849385,Warning
5,-0.69334,0.197251,0.222998,Normal
4,0.552596,0.341774,0.279681,Normal
7,1.49237,1.01333,0.934317,Critical
0,-0.781688,0.600651,0.272786,Normal
15,-3,0.891186,0.920326,Critical
16,-3,0.852881,0.513512,Normal
0,-1.22104,0.371349,0.686777,Warning
17,-1.43344,0.480644,0.825871,Warning
17,-0.922904,0.418513,0.254032,Normal
10,0.571263,0.141907,0.141078,Normal
19,-0.888929,1.02555,0.114803,Normal
0,-0.10959,0,0.273447,Normal
13,-0.268108,1.20668,0,Normal
3,1.81172,0.979646,0.858008,Warning
5,1.27328,0.2616,0.265331,Normal
7,0.224523,0.243728,0,Normal
0,0.103179,0.763906,0,Normal
6,0.360578,0.416429,0.392123,Normal
5,2.16132,0.640702,0.546084,Normal
1,2.94034,0.44064,0.474306,Normal
0,-0.0145465,0.856081,0.0890951,Normal
1,-1.14161,0.583839,0.826559,Warning
7,0.509933,0.267039,0.312492,Normal
6,3.289,0.127765,0.798036,Warning
5,0.149892,0.80828,0.265806,Normal
15,-1.21784,0.627383,0.772273,Warning
0,0.748363,0.447433,0,Normal
23,-1.2142,0.882192,0.857164,Warning
9,-2.48429,0.195049,0.82885,Warning
15,-2.34966,0.0595771,0.598662,Normal
11,-0.782679,0.845168,0.274353,Normal
17,0.558941,0.519759,0.253328,Normal
17,0.198103,0.540465,0.232399,Normal
22,-0.905016,0.917984,0.408988,Normal
22,-1.00182,0.860892,0.963202,Warning
4,0.162482,0.710523,0.237568,Normal
19,-1.44231,0.486922,0.868813,Warning
6,-0.973957,0.837015,0.529683,Normal
7,-0.100138,1.13648,0.480707,Normal
9,-1.85525,0.381235,0.66975,Warning
3,3.68128,1.09188,0.888919,Warning
9,1.1411,0.860485,0.657742,Warning
8,-1.82621,0.315168,0.658338,Warning
23,0.574916,0.958672,0,Normal
23,0.475554,1.48209,0.329738,Normal
11,0.0552732,0.836577,0.202839,Normal
3,0.688727,0.403503,0,Normal
13,-0.142598,0.067487,0,Normal
18,2.45743,1.50789,0.796807,Warning
11,1.68543,0.857909,0.964292,Critical
13,-0.230175,0.195073,0.351323,Normal
5,0.591227,0.505178,0.0180869,Normal
14,0.0272203,1.47812,0.648779,Normal
18,0.486631,0.934421,0.17205,Normal
14,-2.5165,1.03565,0.697029,Warning
7,1.6257,0.487903,0.621482,Warning
17,-0.5991,1.36007,0.402522,Normal
15,-0.146109,1.03378,0.227558,Normal
4,2.58192,0.894555,0.896488,Warning
4,-0.815625,0.688963,0.167861,Normal
16,0.305432,0,0.458211,Normal
6,-1.02393,1.7799,0.852257,Warning
0,0.465641,0.254926,0.664967,Warning
4,3.38559,0.222982,0.449022,Warning
1,-0.907467,0.0904145,0,Normal
7,-0.266286,0.256565,0.178646,Normal
13,1.33396,0.999688,0.941799,Critical
14,-0.271583,0.993073,0,Normal
5,0.594412,0.362269,0.483884,Normal
9,-0.482483,1.08812,0.32655,Normal
2,-2.99489,0.710751,0.41936,Normal
10,2.02972,0.660106,0.559187,Normal
0,-0.605676,0.76657,0,Normal
0,0.31083,0.3963,0.659385,Normal
1,-1.99391,0.594254,0.762275,Warning
16,1.07167,0.421131,0.421872,Normal
3,-0.960503,0.414376,0.0534124,Normal
17,-0.73524,0.93817,0,Normal
18,-3,0.415869,0.937366,Critical
20,-0.171896,0.231677,0.0682045,Normal
8,0.466854,1.13287,0.556494,Normal
4,1.26993,0.204311,0.622552,Warning
1,-0.260122,0.705473,0,Normal
2,-0.483838,1.09839,0,Normal
21,1.06148,0.52352,0.629816,Normal
14,1.78945,1.33096,0.721436,Warning
7,-0.16386,0.371745,0.0190198,Normal
6,0.430984,1.12167,0.521231,Normal
20,-3,0.561308,0.698644,Warning
22,0.162774,0.626235,0.489549,Normal
14,0.384416,0.816328,0.0698367,Normal
1,-0.677713,0.585217,0.515239,Normal
5,0.793731,0.215919,0,Normal
14,-0.095004,1.07254,0.729733,Normal
23,3.71505,1.09042,0.79151,Warning
5,-0.309369,0.209898,0.269389,Normal
21,-2.44151,0.996245,0.823376,Warning
15,-0.300556,0.405193,0.678979,Normal
3,3.22169,0.751285,1,Critical
6,-1.64752,0.878937,1,Critical
23,0.53636,0.850569,0.370545,Normal
0,0.396965,1.0235,0.233873,Normal
21,-1.52626,1.01064,0.566704,Normal
10,-1.18132,0.642606,0.614929,Warning
8,-0.431103,1.13038,0.385096,Normal
7,-0.281028,0.0674485,0.130656,Normal
14,1.08383,0.264618,0.680087,Warning
9,-0.392705,0.752057,0.495705,Normal
4,0.743416,1.00479,0.25158,Normal
22,-2.49537,1.39067,0.781121,Warning
11,0.19181,1.2026,0.464009,Normal
4,2.69214,0.704321,1,Critical
10,0.803935,0.533737,0.361078,Normal
13,-0.128149,0.467778,0.441766,Normal
23,-1.11287,0.311684,0.702502,Warning
22,-1.37087,0.403999,0.711369,Warning
19,1.67206,0.519349,0.709391,Warning
20,0.361612,0.504325,0.0137846,Normal
4,-0.869436,0,0.657165,Warning
22,1.84547,0.692752,0.46141,Normal
5,-0.879547,1.09687,0.535025,Normal
3,-1.95559,1.04001,0.665061,Warning
9,0.745751,0.703146,0,Normal
14,-0.674635,1.17027,0.0729484,Normal
4,1.26219,0.529476,0.800051,Warning
14,-1.73034,0.741296,1,Critical
2,-3.34426,1.20127,0.736374,Warning
22,2.58394,0,0.790609,Warning
15,-0.877425,0.556856,0.161152,Normal
21,3.5071,0.359847,0.293493,Warning
10,-2.53983,1.0659,1,Critical
21,0.0763938,0.0827276,0.126456,Normal
15,0.944778,0,0.34769,Normal
18,0.0877382,0.201101,0,Normal
6,-0.0627068,0.369445,0.490266,Normal
