AgeMonths,RelativeDeviation,StdDevMinutes,PctDaysOutOfRange,Direction,Label
0,-0.221667,46.7343,0.353138,-1,Normal
19,-0.400068,61.1667,0,-1,Normal
13,-0.270601,29.5901,0.19721,-1,Normal
21,1.10881,37.431,0.848752,1,Normal
15,-1.30342,47.9263,1,-1,Warning
16,-2.41672,12.2625,0.497137,-1,Normal
3,2.998,8.82682,0.95673,1,Warning
6,-0.577059,68.2449,0,-1,Normal
20,-0.523625,41.4473,0.82668,-1,Warning
22,3.48526,70.298,0.675851,1,Normal
3,0.399263,23.2129,0.122965,1,Normal
22,1.105,42.0386,0.639572,1,Normal
20,-1.17842,22.5064,0.510654,-1,Normal
6,0.350024,51.3082,0.349487,1,Normal
22,-0.362267,46.3658,0.431697,-1,Normal
8,0.385489,74.7808,0.274195,1,Normal
23,3.09675,33.6749,0.738217,1,Normal
1,0.40307,29.8306,0.757416,1,Normal
16,-0.0215429,62.6278,0.251304,-1,Normal
18,-0.402518,40.7396,0.318928,-1,Normal
0,-0.86923,26.5823,0.17603,-1,Normal
9,-2.58565,32.9601,1,-1,Warning
21,2.00305,27.788,0.612479,1,Normal
18,0.668536,45.0051,0.417777,1,Normal
6,-1.80948,18.7651,0.634493,-1,Warning
4,-0.74136,29.603,0,-1,Normal
6,1.44005,38.7845,0.656325,1,Normal
3,-2.39781,44.8864,0.628455,-1,Warning
12,2.61938,31.3506,0.81281,1,Normal
1,-3.11489,11.1455,0.539869,-1,Normal
4,3,38.6501,0.881935,1,Normal
14,-0.725882,31.3692,0.137178,-1,Normal
23,1.21823,43.9761,1,1,Normal
23,-1.38282,41.9546,0.784632,-1,Warning
14,-2.95222,17.9138,0.59898,-1,Normal
16,-0.83674,63.2708,0.448012,-1,Normal
19,-0.59571,23.2356,0.216268,-1,Normal
9,-0.303674,32.1446,0.427717,-1,Normal
2,-0.139367,0,0.0944975,-1,Normal
17,-0.137142,13.3263,0.590284,-1,Normal
11,0.784846,46.3709,0.125626,1,Normal
17,1.02872,65.5513,0.610671,1,Normal
5,1.54752,67.0268,0.491333,1,Normal
3,0.690814,34.35,0.368427,1,Normal
9,0.716539,25.3517,0,1,Normal
5,-2.37863,34.6625,0.883823,-1,Warning
21,0.201681,18.1346,0.381985,1,Normal
15,0.865389,60.4425,0.106506,1,Normal
12,1.28911,39.8361,0.58363,1,Normal
12,2.94396,24.6028,0.669876,1,Normal
22,0.967847,63.5838,0.447383,1,Normal
14,-1.19874,47.863,0.787626,-1,Warning
9,-0.771347,58.6941,0.272399,-1,Normal
5,1.23089,13.2387,0.60778,1,Normal
13,3.78041,44.821,0.913812,1,Warning
7,3,42.5009,0.485973,1,Warning
20,-0.373727,33.826,0.0542189,-1,Normal
14,-0.633674,53.948,0.288123,-1,Normal
20,-0.656799,35.1793,0.395476,-1,Normal
12,-2.17586,37.455,0.764785,-1,Warning
20,-0.164451,37.3512,0.280203,-1,Normal
19,-0.638149,62.4976,0.199137,-1,Normal
0,-0.92376,32.9136,0.0764328,-1,Normal
21,-0.832731,50.2713,0.274086,-1,Normal
12,2.29459,50.2864,1,1,Warning
10,1.11654,39.6396,0.434248,1,Normal
0,0.986928,45.7925,0.0399851,1,Normal
19,0.480965,40.1353,0.0584741,1,Normal
3,0.297491,26.176,0.764588,1,Normal
7,-0.572172,46.0132,0.164834,-1,Normal
16,1.88827,19.4258,0.516365,1,Normal
1,-0.150337,50.2614,0.244861,-1,Normal
23,0.67718,50.9115,0.0887894,1,Normal
9,-0.0559707,4.21756,0.512916,-1,Normal
23,-0.196501,13.3012,0.391828,-1,Normal
4,-0.112192,58.0528,0.205389,-1,Normal
20,1.66257,8.11605,1,1,Warning
16,-0.389371,49.3092,0.0256939,-1,Normal
11,-1.55905,29.2474,0.618804,-1,Warning
18,0.129972,37.1882,0.393706,1,Normal
14,-0.0309965,35.9684,0.740054,-1,Normal
3,1.14285,48.0384,0.304878,1,Normal
5,0.119795,23.3644,0.0194446,1,Normal
8,-0.639136,30.4074,0.070564,-1,Normal
13,-0.745509,35.7385,0.466767,-1,Normal
8,0.660639,52.4938,0.19987,1,Normal
7,-0.557211,20.1833,0.287783,-1,Normal
14,0.915691,66.6632,0.3807,1,Normal
22,4.57802,42.8779,1,1,Warning
13,-0.70754,56.0708,0.0392849,-1,Normal
1,0.336348,83.4481,0.237961,1,Normal
18,-0.735076,27.6841,0.671126,-1,Warning
22,0.170241,18.4347,0.190777,1,Normal
0,-3.45154,19.1691,0.421406,-1,Normal
9,0.148028,42.0408,0,1,Normal
23,-4.07632,67.3783,0.707815,-1,Warning
20,3.12947,20.8745,0.951519,1,Warning
5,3,23.133,0.803375,1,Normal
19,-0.796358,41.6752,0.169256,-1,Normal
20,0.0718865,9.21954,0.181503,1,Normal
14,1.31591,25.3202,0.779358,1,Normal
9,-0.483534,49.8252,0.390508,-1,Normal
5,1.0308,23.072,0.69508,1,Normal
7,-0.192077,23.3697,0.351231,-1,Normal
16,0.0161157,37.2564,0.466666,1,Normal
17,-2.83792,15.9522,0.70729,-1,Warning
20,-2.74257,0,0.799664,-1,Warning
2,2.08374,45.8229,0.638426,1,Normal
4,3,45.9918,0.452845,1,Normal
3,-0.378496,57.2162,0.381269,-1,Normal
1,-2.41371,71.3514,0.494555,-1,Normal
10,1.25003,13.157,0.462545,1,Normal
1,3,61.5783,0.417322,1,Normal
23,-1.45492,39.2021,0.203712,-1,Normal
16,-3.24225,53.2987,1,-1,Warning
18,-0.260312,16.7746,0.177877,-1,Normal
2,-0.356584,27.8746,0.612113,-1,Warning
7,0.95045,34.9617,0.179607,1,Normal
22,2.23052,23.0145,0.593305,1,Normal
0,-0.453842,21.229,0,-1,Normal
0,0.269409,58.3866,0.345093,1,Normal
20,-2.89362,22.8304,1,-1,Warning
0,-0.993643,18.5883,0,-1,Normal
15,-0.139651,67.8612,0.148548,-1,Normal
1,0.0414313,36.5314,0.349143,1,Normal
10,-1.46588,54.1748,0.886316,-1,Warning
7,1.74446,33.0165,0.0426237,1,Normal
14,-1.97571,41.1192,0.742008,-1,Warning
7,0.219732,5.6987,0.489199,1,Normal
23,0.118962,16.1925,0.211299,1,Normal
17,-3.44633,28.1197,0.929103,-1,Warning
0,-1.12198,23.1102,0.565675,-1,Normal
23,0.637029,24.1256,0.236101,1,Normal
12,-0.577898,44.5048,0.262001,-1,Normal
7,1.69815,18.0278,0.543532,1,Normal
12,2.65834,62.099,0.331152,1,Normal
5,-0.896086,57.6041,0.623263,-1,Normal
9,2.64202,15.5423,0.756943,1,Normal
21,0.561665,65.0531,0.562233,1,Normal
15,0.267475,0,0.402331,1,Normal
12,0.22815,22.0583,0.42657,1,Normal
5,0.209037,36.6494,0.574157,1,Normal
16,-0.279557,21.5518,0.0434478,-1,Normal
13,-0.0534138,11.2447,0,-1,Normal
16,-1.77874,45.9918,0.843658,-1,Warning
8,-2.56617,18.506,0.809524,-1,Warning
11,-1.32053,87.6148,0.849597,-1,Warning
11,1.39929,16.0149,0.879645,1,Normal
8,-0.0562468,67.502,0.337449,-1,Normal
7,-0.646653,18.1039,0.41696,-1,Normal
13,2.57629,50.4106,0.613567,1,Normal
1,-2.57038,0.0157976,0.360069,-1,Normal
3,0.131949,25.3954,0.121537,1,Normal
2,0.193863,58.8741,0.581886,1,Normal
5,0.586294,26.71,0.51882,1,Normal
1,-0.584692,20.8466,0.682579,-1,Warning
8,-1.47669,34.0612,0.700438,-1,Warning
23,-0.767564,8.33166,0.105326,-1,Normal
3,1.97543,20.7124,0.672787,1,Normal
6,2.96371,34.5298,0.705441,1,Normal
19,1.8769,48.4344,0.518595,1,Normal
20,-0.780701,39.8871,0.222279,-1,Normal
22,-0.904691,39.7325,0.0650338,-1,Normal
20,0.613716,25.8223,0,1,Normal
23,-0.136998,27.5336,0.0265771,-1,Normal
11,0.959142,12.7485,0.599826,1,Normal
13,-0.110937,35.5988,0.621026,-1,Normal
14,-2.71883,19.679,0,-1,Normal
15,0.627905,46.6526,0.214883,1,Warning
7,-0.51469,10.0809,0.959487,-1,Warning
4,-1.20058,9.26105,0.783708,-1,Warning
7,0.186933,39.2558,0,1,Normal
15,-1.41942,54.498,0.520574,-1,Normal
20,0.104468,32.6971,0.0156427,1,Normal
20,2.94806,23.2217,0.838498,1,Normal
23,-0.845061,65.9505,0.321312,-1,Normal
0,0.203125,32.1283,0.179533,1,Normal
23,-0.583642,59.98,0.144793,-1,Normal
23,-4.18357,52.9647,0.85599,-1,Warning
6,0.106285,51.4422,0.240899,1,Normal
21,-0.8151,51.6963,0.0941799,-1,Normal
19,0.702109,29.2354,0.0895419,1,Normal
9,0.428887,19.953,0.102664,1,Warning
1,-0.772061,75.9869,0,-1,Normal
19,-0.436673,59.7555,0.586578,-1,Normal
1,-1.50079,58.2096,0.760662,-1,Warning
4,-0.225923,20.2077,0.236662,-1,Normal
7,-0.367829,78.4016,0.794453,-1,Warning
17,2.38885,16.6782,0.614099,1,Normal
4,-0.246118,50.2134,0.117362,-1,Normal
7,2.95666,54.7847,1,1,Warning
16,-2.27468,35.6385,0.555873,-1,Normal
0,0.488275,43.5818,0.153825,1,Normal
8,0.954086,31.6247,0.663238,1,Normal
19,-0.74867,23.5452,0.314954,-1,Normal
2,-0.0957052,50.2185,0.016139,-1,Normal
11,0.0170066,39.0671,0.0453934,1,Warning
7,-0.727427,5.80629,0.0960495,-1,Normal
5,0.330491,27.1508,0.598883,1,Normal
8,2.10925,27.3691,1,1,Warning
10,-1.73178,56.1548,0.63428,-1,Warning
1,1.7676,40.7615,0.511368,1,Normal
3,0.238964,39.6949,0.451317,1,Normal
5,0.608844,29.5139,0.080589,1,Normal
10,-0.696627,17.2961,0,-1,Normal
20,4.29549,33.9186,0.881282,1,Normal
12,-0.673922,61.5542,0,-1,Normal
3,-0.319025,62.763,0.545305,-1,Normal
3,1.28061,47.3038,1,1,Normal
8,-2.58384,24.2024,0.599788,-1,Normal
3,1.34994,59.3423,0.716872,1,Normal
10,0.233877,37.5644,0.360022,1,Normal
20,0.120105,46.575,0.658601,1,Normal
6,0.126987,42.3673,0.105215,1,Normal
12,-1.27209,19.2388,0.892444,-1,Warning
21,0.5604,0,0.433133,1,Normal
16,2.81651,33.588,0.876776,1,Normal
17,-2.03103,37.9431,0.500562,-1,Normal
20,-0.489379,46.5164,0.207645,-1,Normal
9,0.233716,53.03,0.159291,1,Normal
18,0.664377,40.9606,0.43793,1,Normal
0,0.243122,40.7067,0.0938422,1,Normal
4,3,44.5179,1,1,Warning
9,-1.47103,31.8249,0.837326,-1,Warning
7,0.0296826,14.4106,0.140224,1,Normal
20,-0.223064,28.95,0.0677083,-1,Normal
3,-0.0924212,7.13792,0.130448,-1,Normal
1,-1.88654,56.7631,0.838378,-1,Warning
9,-2.65621,55.1666,1,-1,Warning
3,0.720847,32.6981,0.284368,1,Normal
14,2.13893,30.0153,0.691285,1,Normal
3,-2.93583,51.3404,0.638606,-1,Warning
20,1.5146,17.1735,0.529924,1,Normal
14,-1.25395,33.4196,0.821516,-1,Warning
15,1.91835,32.2026,0.730116,1,Normal
4,3,35.6836,0.775284,1,Normal
22,0.488435,45.7803,0.154216,1,Normal
8,0.466455,37.0623,0.088208,1,Normal
1,0.432376,18.823,0.331975,1,Normal
0,0.21213,18.2368,0.539787,1,Normal
11,-1.52057,59.2512,0.523169,-1,Normal
21,0.53438,65.9842,0,1,Normal
8,-1.68522,41.3069,0.798264,-1,Warning
17,1.38014,21.2981,1,1,Normal
19,3.02384,45.5357,0.465496,1,Warning
15,-1.13897,61.7844,1,-1,Warning
15,1.37764,49.6109,0.530352,1,Normal
10,-1.39982,41.4759,1,-1,Warning
16,0.795444,50.0347,0.352251,1,Normal
2,1.31902,42.5984,0.836698,1,Normal
19,-3.59301,12.7504,0.522436,-1,Normal
15,-1.68898,43.6619,0.505391,-1,Normal
3,0.443098,74.3841,0.136928,1,Normal
15,2.24863,9.5701,0.794769,1,Normal
20,0.639953,0,0.238891,1,Normal
5,1.09858,62.1889,0.814603,1,Normal
5,-0.262124,1.379,0.425263,-1,Normal
19,-0.601079,38.6719,0.384905,-1,Normal
17,0.303959,39.9187,0.262868,1,Normal
21,0.197779,50.5338,0.856136,1,Normal
17,-3.69075,38.2882,0.815689,-1,Warning
17,0.746571,0,0,1,Normal
20,-3.75591,30.0923,0.829815,-1,Warning
22,-1.40461,35.2563,1,-1,Warning
5,0.136626,18.3586,0.21265,1,Normal
13,0.550038,8.75861,0,1,Normal
8,2.2993,40.0553,0.607881,1,Normal
20,0.258502,19.8001,0.275252,1,Normal
4,0.495109,0,0.513517,1,Normal
13,0.860484,51.2384,0.152924,1,Normal
9,2.83598,31.2433,0.399722,1,Normal
16,3.0237,20.0483,0.577655,1,Normal
9,-0.147921,57.7321,0,-1,Normal
13,0.273681,13.4237,0.16295,1,Normal
19,0.685719,17.2959,0.0342719,1,Normal
1,0.200437,26.8501,0,1,Normal
8,0.249666,43.5433,0,1,Normal
1,-1.26781,68.3376,0.597472,-1,Normal
6,-1.40049,25.3327,0.84202,-1,Warning
8,-0.505351,16.3974,0,-1,Normal
22,-0.29631,0,0.35833,-1,Normal
10,2.57349,5.38325,1,1,Warning
18,-1.12469,1.17394,1,-1,Warning
11,0.81441,37.0736,0,1,Normal
20,2.23924,57.888,0.409722,1,Normal
5,2.91029,25.7028,0.582696,1,Normal
16,-1.05699,33.0128,0.554566,-1,Normal
7,0.291459,7.52105,0.0648143,1,Normal
0,0.513724,7.04137,0.285319,1,Normal
4,0.941612,16.1217,0.252992,1,Normal
11,-3.22408,36.7063,0.994664,-1,Normal
8,0.902975,42.5616,0.506458,1,Normal
3,2.1578,22.3617,1,1,Warning
15,-0.720659,30.7576,0.0441806,-1,Warning
5,1.54991,27.7256,0.789868,1,Normal
14,1.7901,5.18813,0.880245,1,Normal
12,3.08072,22.328,0.410426,1,Normal
16,-1.39605,30.6586,0.377074,-1,Normal
1,0.302678,42.7222,0.583469,1,Normal
21,0.0251996,48.8857,0.408386,1,Normal
23,0.541621,29.7414,0.461837,1,Normal
17,0.18542,0,0,1,Normal
12,1.20395,48.6288,0.581688,1,Warning
22,0.180085,17.7339,0.0737881,1,Normal
0,0.626104,59.33,0.0463181,1,Normal
23,-2.01134,36.6863,1,-1,Warning
17,-1.66101,26.5314,0.560409,-1,Normal
20,-1.36017,44.6377,1,-1,Warning
12,-0.514482,28.079,0.612177,-1,Warning
0,1.14277,33.9682,0.59231,1,Normal
10,2.5298,0,0.753074,1,Normal
19,2.00123,56.8455,0.806018,1,Normal
1,-1.45785,40.6283,0.763459,-1,Normal
7,0.592375,50.0902,0,1,Normal
17,1.88789,33.9122,0.795524,1,Normal
10,0.51872,41.1317,0.538783,1,Normal
7,0.0601501,6.8652,0.605137,1,Normal
0,-0.00353165,20.2475,0.0508213,-1,Normal
23,0.76466,36.4975,0.632782,1,Normal
1,2.94488,18.9109,0.0720212,1,Normal
21,-2.13558,20.2652,0.316994,-1,Normal
4,-1.41097,9.36864,0.555718,-1,Normal
15,-0.415917,26.5763,0.167789,-1,Normal
3,-0.984782,33.0495,0.425062,-1,Normal
7,-0.895288,38.4396,0.314739,-1,Normal
4,-0.623971,50.1506,0.372449,-1,Normal
5,-3.15663,100.837,1,-1,Warning
20,2.3185,20.7074,0.712955,1,Normal
13,0.0126438,52.2585,0.203646,1,Normal
6,3,54.6904,0.619755,1,Normal
6,1.87392,42.7031,0.842257,1,Normal
6,-0.256336,27.7591,0,-1,Normal
9,-4.22251,0,0.594692,-1,Normal
18,-2.03983,35.8089,0.518928,-1,Normal
0,0.497268,79.9394,0.109547,1,Normal
7,-3.10543,51.4828,1,-1,Warning
23,1.26996,13.0839,0.542341,1,Normal
16,2.0348,29.1528,0.521626,1,Normal
3,0.634284,35.4562,0.361114,1,Normal
23,2.54093,35.4986,0.731584,1,Normal
17,-0.68875,15.3534,0.276327,-1,Normal
6,-0.380158,9.49784,0.285978,-1,Normal
19,0.977407,52.2677,0.557096,1,Normal
4,-0.433437,14.239,0,-1,Normal
20,3.20997,12.7062,0.715244,1,Normal
8,-0.523464,36.2832,0.395506,-1,Normal
15,0.407781,31.9143,0.298468,1,Normal
9,2.4787,6.88147,0.579797,1,Normal
12,-1.62991,36.7701,0.831646,-1,Warning
16,0.957284,35.5119,0.593197,1,Normal
14,0.504096,22.1333,0.0336135,1,Normal
6,0.861861,8.11317,0.191933,1,Normal
6,-3.41179,31.623,0.385858,-1,Normal
20,1.04441,18.1821,0.329505,1,Normal
15,-0.878323,0,0.00793825,-1,Normal
3,-2.36091,60.5249,0.709982,-1,Warning
10,0.305379,34.7557,0.363035,1,Normal
9,0.894603,24.9092,0.834135,1,Normal
3,0.339796,33.4503,0.344092,1,Normal
19,2.05944,35.0139,0.872012,1,Normal
23,2.16034,47.0199,0.252476,1,Normal
14,1.85907,8.73792,0.850691,1,Normal
17,-0.575724,54.7831,0.230951,-1,Normal
2,-2.72204,24.1342,0.801122,-1,Warning
1,-0.970374,27.8712,0.480801,-1,Normal
20,-2.7791,59.8072,0.834051,-1,Warning
2,2.60154,72.4497,0.94642,1,Warning
14,-0.135741,9.70327,0.445735,-1,Normal
8,0.272311,18.9988,0.519826,1,Normal
11,0.409714,24.633,0,1,Normal
9,1.98286,43.0211,0.826814,1,Normal
7,-0.0769778,57.2124,0.349662,-1,Normal
12,0.0635607,40.5547,0.0268644,1,Normal
5,0.0880379,37.2579,0,1,Normal
11,0.871821,42.3147,0.618916,1,Normal
13,-2.6145,23.8615,0.596036,-1,Normal
15,0.639749,54.9072,0,1,Normal
8,-2.25398,15.3198,0.932004,-1,Warning
12,-2.89964,16.9327,0.391551,-1,Normal
11,-0.26783,19.7724,0.30002,-1,Normal
10,2.55165,61.9123,0.539406,1,Normal
1,-2.29337,0.832401,0.877879,-1,Warning
13,-0.285497,34.7703,0.688832,-1,Normal
3,1.31511,1.27012,0.795949,1,Normal
15,0.10555,59.4689,0.490008,1,Normal
1,-3.19858,26.4522,0.739954,-1,Warning
2,-3.0569,0,0.406749,-1,Normal
14,-2.85474,54.8686,0.457775,-1,Normal
5,-0.0844494,33.3028,0,-1,Normal
15,-0.136505,37.1175,0.0916891,-1,Normal
9,0.326041,42.0099,0.0317404,1,Normal
7,-0.767508,38.9661,0,-1,Normal
20,-0.403141,50.1048,0.802027,-1,Warning
0,-0.240866,37.4519,0.573125,-1,Normal
13,-0.885549,15.1186,0,-1,Normal
20,0.442716,71.5035,0.163117,1,Normal
7,0.112064,66.709,0.318408,1,Normal
2,0.453454,24.2621,0.566821,1,Normal
2,-1.31222,30.2307,0.958071,-1,Warning
7,0.254761,54.2953,0.478379,1,Normal
17,3.05889,39.7563,0.847462,1,Normal
16,2.72083,38.895,1,1,Warning
6,0.436984,16.0936,0.508579,1,Normal
7,0.258691,43.3762,0.577076,1,Normal
22,0.135064,36.8034,0.18755,1,Normal
23,-0.593779,27.1736,0.217008,-1,Normal
16,-1.43911,37.7812,0.825759,-1,Warning
11,-0.236426,32.8758,0,-1,Normal
10,2.70291,39.4685,0.836265,1,Normal
4,0.849541,51.8307,0.289038,1,Normal
15,-0.113798,37.7054,0.481688,-1,Normal
21,-0.024453,2.31145,0.0324552,-1,Normal
1,2.38223,22.4118,0.756654,1,Normal
1,0.57797,48.8976,0,1,Normal
7,0.625969,2.79838,0.15855,1,Normal
16,3.24412,50.841,1,1,Warning
18,-0.0304436,50.2549,0.471195,-1,Warning
22,2.54835,58.7631,0.662341,1,Normal
21,-2.65932,35.4941,0.903412,-1,Warning
1,-0.132914,51.1513,0.446453,-1,Normal
3,2.3809,0,0.509934,1,Normal
23,-2.64177,0,0.54758,-1,Normal
22,2.41397,26.0674,0.64891,1,Normal
23,-3.62452,26.9824,1,-1,Warning
0,-2.01031,49.309,0.767763,-1,Warning
15,-1.25508,49.8068,0.689588,-1,Warning
22,-0.976664,71.4836,0.325963,-1,Normal
16,-0.773651,31.7705,0,-1,Normal
2,-0.0614337,31.024,0.39069,-1,Normal
6,0.000988714,34.5914,0.549792,1,Normal
15,-0.338896,36.5716,0.247637,-1,Normal
21,-0.765066,57.3504,0.410306,-1,Normal
12,0.428253,6.46408,0.125928,1,Normal
13,2.1636,8.30927,1,1,Warning
5,1.00939,24.3327,0.470209,1,Normal
5,0.554174,22.6639,0.105434,1,Normal
23,0.255464,23.5085,0.541133,1,Normal
14,-1.17927,26.6275,1,-1,Warning
12,-0.459022,50.7813,0.284667,-1,Normal
13,1.17535,80.2642,0.431478,1,Normal
22,0.966244,58.719,0.337481,1,Normal
8,-1.15678,19.079,0.892765,-1,Warning
11,0.273001,79.4172,0.40388,1,Normal
11,-0.0691591,80.8182,0.273649,-1,Normal
14,-2.00834,42.8578,0.892606,-1,Warning
15,-0.130189,26.4459,0.143857,-1,Normal
15,-0.377228,37.5967,0,-1,Normal
16,0.618491,35.6185,0.321813,1,Normal
3,0.825805,17.331,0,1,Normal
13,2.29179,14.0253,0.822122,1,Normal
3,0.74983,20.4607,0.10527,1,Warning
10,-0.0895908,0,0.732852,-1,Normal
19,0.162465,1.54484,0,1,Normal
19,-2.87288,62.592,0.951094,-1,Warning
4,0.602096,43.9859,0.240699,1,Warning
8,-0.545728,5.50791,0.267571,-1,Normal
22,-1.3868,26.0243,0.847123,-1,Warning
8,-0.0187913,40.6921,0,-1,Normal
23,0.452787,23.0148,0.260526,1,Normal
16,-0.141905,31.8215,0.0562484,-1,Normal
5,-3.05303,28.5149,1,-1,Warning
8,0.155963,51.4962,0.289229,1,Normal
5,-0.236329,62.0979,0.468676,-1,Normal
23,1.92468,43.1717,0.966039,1,Warning
11,-0.715493,44.2965,0.628559,-1,Warning
7,0.75702,22.3833,0.314524,1,Normal
3,-0.403318,8.21703,0.29865,-1,Normal
16,-1.46217,71.0629,0.846486,-1,Warning
18,2.46388,77.4686,0.634933,1,Normal
21,0.512377,29.348,0.178195,1,Normal
7,-0.155679,27.6219,0,-1,Warning
10,-0.61204,40.1115,0.147779,-1,Normal
17,-2.94035,27.5958,0.867449,-1,Warning
10,1.34752,18.5437,0.170411,1,Normal
13,-2.66209,4.25,0.710471,-1,Warning
11,3,29.6562,0.67086,1,Normal
3,0.146616,11.0859,0.02685,1,Normal
21,0.210502,25.3116,0,1,Normal
21,0.359198,57.4451,0.468549,1,Normal
19,1.52597,39.9134,0.84407,1,Normal
8,-2.83893,70.0995,1,-1,Warning
3,2.2134,27.2809,0.803387,1,Normal
0,2.04414,56.9268,0.634909,1,Normal
22,0.760958,24.6992,0,1,Normal
15,3.05889,49.8819,0.684728,1,Normal
0,0.989482,15.5436,0.34381,1,Normal
3,-0.385239,4.2026,0.220914,-1,Normal
9,-0.61328,43.7085,0,-1,Normal
12,-0.0410447,74.6572,0.364399,-1,Normal
1,1.48684,36.6909,0.666987,1,Normal
18,-2.44694,60.9425,0.395435,-1,Normal
20,0.543301,43.1256,0.366245,1,Normal
1,-1.5115,42.0849,0.54079,-1,Normal
13,-1.86795,59.8987,0.375088,-1,Normal
5,1.71318,36.7714,0.495674,1,Normal
13,0.189904,11.5772,0.39867,1,Normal
22,-0.329461,77.7888,0.175939,-1,Normal
18,-1.3053,48.2442,0.629327,-1,Warning
14,-4.7209,45.3192,0.91446,-1,Warning
8,1.1938,27.2952,0.795231,1,Normal
23,-1.01513,36.6074,0.751793,-1,Warning
19,-0.39588,91.5451,0,-1,Normal
7,0.406363,40.468,0.113879,1,Normal
1,-0.0527764,23.2376,0.379048,-1,Normal
17,0.0356281,75.2744,0.476797,1,Normal
9,-0.542336,55.2219,0.321218,-1,Normal
8,-0.0664035,9.66628,0.470202,-1,Normal
21,-1.06499,31.6227,0.0169048,-1,Warning
12,2.59346,9.67972,0.887994,1,Warning
17,-0.461335,15.8425,0.0497708,-1,Normal
16,1.58684,21.8379,0.470745,1,Normal
4,-2.61198,58.2791,0.58829,-1,Normal
10,0.931615,38.223,0,1,Normal
18,2.3067,39.0508,1,1,Warning
13,1.46421,32.9803,0.871293,1,Normal
13,0.311469,23.2338,0.0953058,1,Normal
18,-0.79845,42.0602,0.485335,-1,Normal
14,-0.0263232,31.4463,0.0580454,-1,Normal
9,1.9126,30.6989,0.848203,1,Normal
2,0.188052,25.106,0.267336,1,Normal
2,-1.59515,52.4797,1,-1,Warning
4,-0.0984793,67.0397,0.22548,-1,Normal
4,2.44815,56.4011,0.896695,1,Normal
11,0.942074,66.2507,0.087515,1,Normal
9,0.678942,15.8656,0.0114686,1,Normal
11,-0.565428,51.7838,0.41369,-1,Normal
16,1.19332,23.2884,0.626921,1,Normal
0,2.54094,0,1,1,Warning
11,-1.15156,28.4859,0.35427,-1,Normal
1,-0.704,22.3179,0.128855,-1,Normal
11,2.43844,6.05111,1,1,Warning
2,1.63632,34.7233,0.590105,1,Normal
2,-0.0427727,63.3704,0.573527,-1,Normal
18,1.45299,2.98224,0.4796,1,Normal
20,-1.046,32.6783,0.563636,-1,Normal
21,-2.66025,30.5758,0.893697,-1,Normal
1,2.68637,45.748,1,1,Warning
3,1.16909,43.4929,1,1,Normal
4,-0.653552,20.1318,0.0187126,-1,Normal
7,0.217549,25.7249,0.277132,1,Normal
6,1.14415,72.9876,1,1,Normal
6,-2.48354,1.92379,0.839756,-1,Warning
14,-0.411378,47.9607,0,-1,Normal
12,3.37648,58.7402,0.327819,1,Normal
6,-0.76414,28.6592,0.0656002,-1,Normal
20,-0.211468,65.8634,0.149602,-1,Normal
7,-1.87039,25.0706,0.733774,-1,Warning
2,-0.223804,29.5013,0.400205,-1,Normal
18,0.733,53.0074,0.336345,1,Normal
22,-0.586077,46.6743,0.0956377,-1,Warning
9,2.65083,13.9292,1,1,Warning
15,-1.11447,23.9819,0.823179,-1,Warning
13,-1.05193,31.8706,0.765864,-1,Warning
7,1.58302,0,0.922666,1,Warning
0,2.06112,22.716,0.588557,1,Normal
4,2.18878,33.3154,0.738893,1,Normal
10,0.35664,69.0191,0,1,Normal
21,0.589384,68.8045,0.112529,1,Normal
14,1.6335,13.0572,0.471344,1,Normal
11,-4.65532,51.3016,1,-1,Warning
13,-1.601,26.6275,0.791791,-1,Warning
0,-0.227635,33.3922,0.246083,-1,Normal
11,1.58504,89.9624,0.888093,1,Normal
22,1.43191,27.8903,1,1,Normal
2,-0.156063,39.2965,0.38777,-1,Normal
9,2.24332,49.4882,0.52553,1,Normal
10,2.51011,48.8596,0.877554,1,Normal
0,0.254207,17.9485,0.177226,1,Normal
0,-0.746328,45.3032,0.351644,-1,Warning
14,1.84258,32.376,1,1,Warning
12,-3.39896,30.7167,0.879293,-1,Warning
23,-1.11578,0,0.717214,-1,Warning
11,-1.33121,52.2711,0.167364,-1,Normal
21,-0.0340251,24.2077,0,-1,Warning
17,-0.0561648,42.358,0,-1,Normal
0,2.60733,46.4366,1,1,Warning
6,1.52281,12.3062,1,1,Warning
18,0.0466181,33.0641,0.354961,1,Normal
14,5,44.5914,0.696413,1,Normal
16,1.65494,47.1382,0.638966,1,Normal
20,-3.32778,11.4489,0.281737,-1,Normal
22,0.900229,52.9659,0.0854044,1,Normal
20,-0.994759,32.9247,0,-1,Normal
9,-0.490267,63.433,0.212969,-1,Normal
22,1.27069,43.0226,0.500912,1,Normal
11,1.24985,58.5287,0.814517,1,Normal
0,-0.452311,59.5013,0,-1,Normal
14,1.32752,29.6815,0.652417,1,Normal
15,-2.09589,78.3961,1,-1,Warning
0,-0.499704,16.7863,0.379947,-1,Normal
9,-3.47244,40.27,0.379871,-1,Normal
15,0.929204,28.3958,0.0813339,1,Normal
21,-0.460486,39.4596,0.615688,-1,Warning
18,-3.2948,33.5474,0.524257,-1,Normal
6,0.103413,47.8686,0.475552,1,Normal
5,1.07315,47.0197,0.837161,1,Normal
2,3,69.9212,0.562626,1,Normal
